ReferenceDate,VariableValue,VariableCode,PublicationDate
2004-03-01,"9667,7",PCEC96,2024-08-30
2004-04-01,"9659,9",PCEC96,2024-08-30
2004-05-01,"9710,8",PCEC96,2024-08-30
2004-06-01,"9660,9",PCEC96,2024-08-30
2004-07-01,"9745,7",PCEC96,2024-08-30
2004-08-01,"9781,8",PCEC96,2024-08-30
2004-09-01,9845,PCEC96,2024-08-30
2004-10-01,"9868,2",PCEC96,2024-08-30
2004-11-01,"9885,9",PCEC96,2024-08-30
2004-12-01,"9950,6",PCEC96,2024-08-30
2005-01-01,"9929,9",PCEC96,2024-08-30
2005-02-01,"9973,8",PCEC96,2024-08-30
2005-03-01,"9989,7",PCEC96,2024-08-30
2005-04-01,"10054,6",PCEC96,2024-08-30
2005-05-01,"10040,9",PCEC96,2024-08-30
2005-06-01,"10129,2",PCEC96,2024-08-30
2005-07-01,10202,PCEC96,2024-08-30
2005-08-01,"10156,7",PCEC96,2024-08-30
2005-09-01,"10116,8",PCEC96,2024-08-30
2005-10-01,10144,PCEC96,2024-08-30
2005-11-01,10174,PCEC96,2024-08-30
2005-12-01,"10213,7",PCEC96,2024-08-30
2006-01-01,"10266,7",PCEC96,2024-08-30
2006-02-01,"10288,1",PCEC96,2024-08-30
2006-03-01,"10309,8",PCEC96,2024-08-30
2006-04-01,"10328,1",PCEC96,2024-08-30
2006-05-01,"10345,4",PCEC96,2024-08-30
2006-06-01,"10351,1",PCEC96,2024-08-30
2006-07-01,"10409,6",PCEC96,2024-08-30
2006-08-01,10375,PCEC96,2024-08-30
2006-09-01,"10439,3",PCEC96,2024-08-30
2006-10-01,"10484,5",PCEC96,2024-08-30
2006-11-01,"10488,2",PCEC96,2024-08-30
2006-12-01,10549,PCEC96,2024-08-30
2007-01-01,11181,PCEC96,2024-08-30
2007-02-01,"11178,2",PCEC96,2024-08-30
2007-03-01,"11190,7",PCEC96,2024-08-30
2007-04-01,"11201,5",PCEC96,2024-08-30
2007-05-01,11218,PCEC96,2024-08-30
2007-06-01,"11218,5",PCEC96,2024-08-30
2007-07-01,"11252,6",PCEC96,2024-08-30
2007-08-01,"11300,1",PCEC96,2024-08-30
2007-09-01,"11309,6",PCEC96,2024-08-30
2007-10-01,"11318,6",PCEC96,2024-08-30
2007-11-01,"11342,2",PCEC96,2024-08-30
2007-12-01,"11335,1",PCEC96,2024-08-30
2008-01-01,"11333,2",PCEC96,2024-08-30
2008-02-01,"11293,9",PCEC96,2024-08-30
2008-03-01,"11322,1",PCEC96,2024-08-30
2008-04-01,"11340,5",PCEC96,2024-08-30
2008-05-01,"11361,6",PCEC96,2024-08-30
2008-06-01,"11340,7",PCEC96,2024-08-30
2008-07-01,11286,PCEC96,2024-08-30
2008-08-01,"11284,7",PCEC96,2024-08-30
2008-09-01,"11209,7",PCEC96,2024-08-30
2008-10-01,"11192,5",PCEC96,2024-08-30
2008-11-01,"11158,2",PCEC96,2024-08-30
2008-12-01,"11125,8",PCEC96,2024-08-30
2009-01-01,"11176,3",PCEC96,2024-08-30
2009-02-01,"11130,5",PCEC96,2024-08-30
2009-03-01,"11084,6",PCEC96,2024-08-30
2009-04-01,11068,PCEC96,2024-08-30
2009-05-01,"11078,1",PCEC96,2024-08-30
2009-06-01,"11081,1",PCEC96,2024-08-30
2009-07-01,"11118,1",PCEC96,2024-08-30
2009-08-01,11218,PCEC96,2024-08-30
2009-09-01,"11114,6",PCEC96,2024-08-30
2009-10-01,"11127,1",PCEC96,2024-08-30
2009-11-01,"11109,4",PCEC96,2024-08-30
2009-12-01,"11177,3",PCEC96,2024-08-30
2010-01-01,"11156,8",PCEC96,2024-08-30
2010-02-01,"11198,6",PCEC96,2024-08-30
2010-03-01,"11252,1",PCEC96,2024-08-30
2010-04-01,"11275,1",PCEC96,2024-08-30
2010-05-01,"11303,2",PCEC96,2024-08-30
2010-06-01,"11330,6",PCEC96,2024-08-30
2010-07-01,"11361,7",PCEC96,2024-08-30
2010-08-01,"11389,2",PCEC96,2024-08-30
2010-09-01,"11399,9",PCEC96,2024-08-30
2010-10-01,"11428,9",PCEC96,2024-08-30
2010-11-01,11458,PCEC96,2024-08-30
2010-12-01,"11473,2",PCEC96,2024-08-30
2011-01-01,11486,PCEC96,2024-08-30
2011-02-01,"11482,8",PCEC96,2024-08-30
2011-03-01,"11522,6",PCEC96,2024-08-30
2011-04-01,"11508,9",PCEC96,2024-08-30
2011-05-01,"11495,6",PCEC96,2024-08-30
2011-06-01,"11522,3",PCEC96,2024-08-30
2011-07-01,"11542,3",PCEC96,2024-08-30
2011-08-01,"11535,3",PCEC96,2024-08-30
2011-09-01,"11554,3",PCEC96,2024-08-30
2011-10-01,"11575,1",PCEC96,2024-08-30
2011-11-01,"11555,7",PCEC96,2024-08-30
2011-12-01,"11560,9",PCEC96,2024-08-30
2012-01-01,"11605,5",PCEC96,2024-08-30
2012-02-01,"11675,8",PCEC96,2024-08-30
2012-03-01,"11660,5",PCEC96,2024-08-30
2012-04-01,"11671,4",PCEC96,2024-08-30
2012-05-01,11672,PCEC96,2024-08-30
2012-06-01,"11659,9",PCEC96,2024-08-30
2012-07-01,"11684,4",PCEC96,2024-08-30
2012-08-01,"11686,7",PCEC96,2024-08-30
2012-09-01,"11703,2",PCEC96,2024-08-30
2012-10-01,"11702,3",PCEC96,2024-08-30
2012-11-01,"11753,4",PCEC96,2024-08-30
2012-12-01,"11758,3",PCEC96,2024-08-30
2013-01-01,"11810,6",PCEC96,2024-08-30
2013-02-01,"11808,6",PCEC96,2024-08-30
2013-03-01,"11823,8",PCEC96,2024-08-30
2013-04-01,"11826,4",PCEC96,2024-08-30
2013-05-01,"11860,1",PCEC96,2024-08-30
2013-06-01,"11857,7",PCEC96,2024-08-30
2013-07-01,"11872,3",PCEC96,2024-08-30
2013-08-01,"11890,3",PCEC96,2024-08-30
2013-09-01,"11926,1",PCEC96,2024-08-30
2013-10-01,"11964,6",PCEC96,2024-08-30
2013-11-01,"12013,7",PCEC96,2024-08-30
2013-12-01,"12024,7",PCEC96,2024-08-30
2014-01-01,11985,PCEC96,2024-08-30
2014-02-01,"12039,4",PCEC96,2024-08-30
2014-03-01,"12108,3",PCEC96,2024-08-30
2014-04-01,"12128,1",PCEC96,2024-08-30
2014-05-01,"12154,5",PCEC96,2024-08-30
2014-06-01,"12197,1",PCEC96,2024-08-30
2014-07-01,"12223,6",PCEC96,2024-08-30
2014-08-01,"12306,5",PCEC96,2024-08-30
2014-09-01,"12310,2",PCEC96,2024-08-30
2014-10-01,"12389,1",PCEC96,2024-08-30
2014-11-01,"12420,6",PCEC96,2024-08-30
2014-12-01,"12455,1",PCEC96,2024-08-30
2015-01-01,"12484,7",PCEC96,2024-08-30
2015-02-01,"12514,1",PCEC96,2024-08-30
2015-03-01,"12551,8",PCEC96,2024-08-30
2015-04-01,"12574,8",PCEC96,2024-08-30
2015-05-01,"12612,7",PCEC96,2024-08-30
2015-06-01,"12621,6",PCEC96,2024-08-30
2015-07-01,"12668,4",PCEC96,2024-08-30
2015-08-01,"12699,7",PCEC96,2024-08-30
2015-09-01,"12707,2",PCEC96,2024-08-30
2015-10-01,"12715,9",PCEC96,2024-08-30
2015-11-01,12737,PCEC96,2024-08-30
2015-12-01,"12777,3",PCEC96,2024-08-30
2016-01-01,"12798,7",PCEC96,2024-08-30
2016-02-01,12884,PCEC96,2024-08-30
2016-03-01,"12836,1",PCEC96,2024-08-30
2016-04-01,"12870,2",PCEC96,2024-08-30
2016-05-01,"12891,2",PCEC96,2024-08-30
2016-06-01,"12948,6",PCEC96,2024-08-30
2016-07-01,"12972,2",PCEC96,2024-08-30
2016-08-01,"12986,1",PCEC96,2024-08-30
2016-09-01,"13020,9",PCEC96,2024-08-30
2016-10-01,"13014,9",PCEC96,2024-08-30
2016-11-01,"13036,8",PCEC96,2024-08-30
2016-12-01,"13128,5",PCEC96,2024-08-30
2017-01-01,"13136,3",PCEC96,2024-08-30
2017-02-01,"13143,4",PCEC96,2024-08-30
2017-03-01,"13201,7",PCEC96,2024-08-30
2017-04-01,"13206,1",PCEC96,2024-08-30
2017-05-01,"13214,5",PCEC96,2024-08-30
2017-06-01,"13256,7",PCEC96,2024-08-30
2017-07-01,"13290,1",PCEC96,2024-08-30
2017-08-01,"13291,7",PCEC96,2024-08-30
2017-09-01,"13364,4",PCEC96,2024-08-30
2017-10-01,13377,PCEC96,2024-08-30
2017-11-01,"13450,3",PCEC96,2024-08-30
2017-12-01,"13555,4",PCEC96,2024-08-30
2018-01-01,"13541,3",PCEC96,2024-08-30
2018-02-01,"13547,3",PCEC96,2024-08-30
2018-03-01,"13586,5",PCEC96,2024-08-30
2018-04-01,"13598,7",PCEC96,2024-08-30
2018-05-01,"13640,5",PCEC96,2024-08-30
2018-06-01,"13653,7",PCEC96,2024-08-30
2018-07-01,"13682,7",PCEC96,2024-08-30
2018-08-01,"13711,5",PCEC96,2024-08-30
2018-09-01,"13687,1",PCEC96,2024-08-30
2018-10-01,"13727,1",PCEC96,2024-08-30
2018-11-01,"13800,3",PCEC96,2024-08-30
2018-12-01,"13682,3",PCEC96,2024-08-30
2019-01-01,"13716,5",PCEC96,2024-08-30
2019-02-01,"13723,1",PCEC96,2024-08-30
2019-03-01,"13818,2",PCEC96,2024-08-30
2019-04-01,"13813,1",PCEC96,2024-08-30
2019-05-01,"13866,1",PCEC96,2024-08-30
2019-06-01,"13909,1",PCEC96,2024-08-30
2019-07-01,"13968,4",PCEC96,2024-08-30
2019-08-01,"14013,2",PCEC96,2024-08-30
2019-09-01,"14029,7",PCEC96,2024-08-30
2019-10-01,"14029,1",PCEC96,2024-08-30
2019-11-01,"14115,4",PCEC96,2024-08-30
2019-12-01,"14137,1",PCEC96,2024-08-30
2020-01-01,"14184,8",PCEC96,2024-08-30
2020-02-01,"14167,8",PCEC96,2024-08-30
2020-03-01,"13234,3",PCEC96,2024-08-30
2020-04-01,"11783,3",PCEC96,2024-08-30
2020-05-01,12758,PCEC96,2024-08-30
2020-06-01,"13464,8",PCEC96,2024-08-30
2020-07-01,"13667,3",PCEC96,2024-08-30
2020-08-01,"13761,1",PCEC96,2024-08-30
2020-09-01,"13953,4",PCEC96,2024-08-30
2020-10-01,"13988,6",PCEC96,2024-08-30
2020-11-01,"13953,9",PCEC96,2024-08-30
2020-12-01,"14006,3",PCEC96,2024-08-30
2021-01-01,"14180,7",PCEC96,2024-08-30
2021-02-01,"14037,8",PCEC96,2024-08-30
2021-03-01,"14629,3",PCEC96,2024-08-30
2021-04-01,"14730,7",PCEC96,2024-08-30
2021-05-01,"14689,6",PCEC96,2024-08-30
2021-06-01,"14816,4",PCEC96,2024-08-30
2021-07-01,14784,PCEC96,2024-08-30
2021-08-01,14863,PCEC96,2024-08-30
2021-09-01,"14899,4",PCEC96,2024-08-30
2021-10-01,"14997,3",PCEC96,2024-08-30
2021-11-01,"15019,2",PCEC96,2024-08-30
2021-12-01,"14970,4",PCEC96,2024-08-30
2022-01-01,"14971,1",PCEC96,2024-08-30
2022-02-01,"14980,6",PCEC96,2024-08-30
2022-03-01,15034,PCEC96,2024-08-30
2022-04-01,"15081,7",PCEC96,2024-08-30
2022-05-01,15060,PCEC96,2024-08-30
2022-06-01,"15065,8",PCEC96,2024-08-30
2022-07-01,"15069,1",PCEC96,2024-08-30
2022-08-01,"15136,3",PCEC96,2024-08-30
2022-09-01,"15176,7",PCEC96,2024-08-30
2022-10-01,"15202,7",PCEC96,2024-08-30
2022-11-01,"15149,8",PCEC96,2024-08-30
2022-12-01,"15161,7",PCEC96,2024-08-30
2023-01-01,"15317,6",PCEC96,2024-08-30
2023-02-01,"15325,5",PCEC96,2024-08-30
2023-03-01,"15295,4",PCEC96,2024-08-30
2023-04-01,"15316,9",PCEC96,2024-08-30
2023-05-01,"15337,4",PCEC96,2024-08-30
2023-06-01,"15376,3",PCEC96,2024-08-30
2023-07-01,"15448,3",PCEC96,2024-08-30
2023-08-01,"15439,8",PCEC96,2024-08-30
2023-09-01,15496,PCEC96,2024-08-30
2023-10-01,"15519,9",PCEC96,2024-08-30
2023-11-01,"15584,3",PCEC96,2024-08-30
2023-12-01,"15655,8",PCEC96,2024-08-30
2024-01-01,"15601,2",PCEC96,2024-08-30
2024-02-01,"15638,3",PCEC96,2024-08-30
2024-03-01,"15689,6",PCEC96,2024-08-30
2024-04-01,"15685,6",PCEC96,2024-08-30
2024-05-01,"15769,2",PCEC96,2024-08-30
2024-06-01,"15810,7",PCEC96,2024-08-30
2024-07-01,"15870,3",PCEC96,2024-08-30
2024-08-01,"16089,7",PCEC96,2024-09-27
1980-12-01,508924,BUSINV,2024-09-17
1981-01-01,512048,BUSINV,2024-09-17
1981-02-01,516843,BUSINV,2024-09-17
1981-03-01,519665,BUSINV,2024-09-17
1981-04-01,520698,BUSINV,2024-09-17
1981-05-01,524566,BUSINV,2024-09-17
1981-06-01,528308,BUSINV,2024-09-17
1981-07-01,532825,BUSINV,2024-09-17
1981-08-01,536025,BUSINV,2024-09-17
1981-09-01,540086,BUSINV,2024-09-17
1981-10-01,542338,BUSINV,2024-09-17
1981-11-01,547672,BUSINV,2024-09-17
1981-12-01,545786,BUSINV,2024-09-17
1982-01-01,584244,BUSINV,2024-09-17
1982-02-01,580502,BUSINV,2024-09-17
1982-03-01,581390,BUSINV,2024-09-17
1982-04-01,583291,BUSINV,2024-09-17
1982-05-01,578635,BUSINV,2024-09-17
1982-06-01,581234,BUSINV,2024-09-17
1982-07-01,583454,BUSINV,2024-09-17
1982-08-01,582236,BUSINV,2024-09-17
1982-09-01,581854,BUSINV,2024-09-17
1982-10-01,580772,BUSINV,2024-09-17
1982-11-01,576453,BUSINV,2024-09-17
1982-12-01,573908,BUSINV,2024-09-17
1983-01-01,569348,BUSINV,2024-09-17
1983-02-01,568571,BUSINV,2024-09-17
1983-03-01,564901,BUSINV,2024-09-17
1983-04-01,565415,BUSINV,2024-09-17
1983-05-01,567210,BUSINV,2024-09-17
1983-06-01,568637,BUSINV,2024-09-17
1983-07-01,570755,BUSINV,2024-09-17
1983-08-01,575060,BUSINV,2024-09-17
1983-09-01,579714,BUSINV,2024-09-17
1983-10-01,581786,BUSINV,2024-09-17
1983-11-01,586236,BUSINV,2024-09-17
1983-12-01,590287,BUSINV,2024-09-17
1984-01-01,592915,BUSINV,2024-09-17
1984-02-01,600767,BUSINV,2024-09-17
1984-03-01,607593,BUSINV,2024-09-17
1984-04-01,615512,BUSINV,2024-09-17
1984-05-01,622563,BUSINV,2024-09-17
1984-06-01,625095,BUSINV,2024-09-17
1984-07-01,630246,BUSINV,2024-09-17
1984-08-01,637711,BUSINV,2024-09-17
1984-09-01,641798,BUSINV,2024-09-17
1984-10-01,645160,BUSINV,2024-09-17
1984-11-01,648138,BUSINV,2024-09-17
1984-12-01,649780,BUSINV,2024-09-17
1985-01-01,650877,BUSINV,2024-09-17
1985-02-01,653627,BUSINV,2024-09-17
1985-03-01,653713,BUSINV,2024-09-17
1985-04-01,654197,BUSINV,2024-09-17
1985-05-01,654065,BUSINV,2024-09-17
1985-06-01,656036,BUSINV,2024-09-17
1985-07-01,655824,BUSINV,2024-09-17
1985-08-01,655842,BUSINV,2024-09-17
1985-09-01,656128,BUSINV,2024-09-17
1985-10-01,659623,BUSINV,2024-09-17
1985-11-01,661944,BUSINV,2024-09-17
1985-12-01,664039,BUSINV,2024-09-17
1986-01-01,664635,BUSINV,2024-09-17
1986-02-01,665317,BUSINV,2024-09-17
1986-03-01,667465,BUSINV,2024-09-17
1986-04-01,667986,BUSINV,2024-09-17
1986-05-01,665914,BUSINV,2024-09-17
1986-06-01,666098,BUSINV,2024-09-17
1986-07-01,668239,BUSINV,2024-09-17
1986-08-01,667706,BUSINV,2024-09-17
1986-09-01,664745,BUSINV,2024-09-17
1986-10-01,667889,BUSINV,2024-09-17
1986-11-01,667483,BUSINV,2024-09-17
1986-12-01,662738,BUSINV,2024-09-17
1987-01-01,668124,BUSINV,2024-09-17
1987-02-01,670195,BUSINV,2024-09-17
1987-03-01,673969,BUSINV,2024-09-17
1987-04-01,676200,BUSINV,2024-09-17
1987-05-01,681796,BUSINV,2024-09-17
1987-06-01,685250,BUSINV,2024-09-17
1987-07-01,686721,BUSINV,2024-09-17
1987-08-01,687189,BUSINV,2024-09-17
1987-09-01,689543,BUSINV,2024-09-17
1987-10-01,698317,BUSINV,2024-09-17
1987-11-01,703351,BUSINV,2024-09-17
1987-12-01,709848,BUSINV,2024-09-17
1988-01-01,712737,BUSINV,2024-09-17
1988-02-01,718314,BUSINV,2024-09-17
1988-03-01,722485,BUSINV,2024-09-17
1988-04-01,726516,BUSINV,2024-09-17
1988-05-01,730683,BUSINV,2024-09-17
1988-06-01,738375,BUSINV,2024-09-17
1988-07-01,741841,BUSINV,2024-09-17
1988-08-01,749237,BUSINV,2024-09-17
1988-09-01,754468,BUSINV,2024-09-17
1988-10-01,754809,BUSINV,2024-09-17
1988-11-01,758474,BUSINV,2024-09-17
1988-12-01,767222,BUSINV,2024-09-17
1989-01-01,774225,BUSINV,2024-09-17
1989-02-01,780247,BUSINV,2024-09-17
1989-03-01,784794,BUSINV,2024-09-17
1989-04-01,791265,BUSINV,2024-09-17
1989-05-01,798185,BUSINV,2024-09-17
1989-06-01,804519,BUSINV,2024-09-17
1989-07-01,809048,BUSINV,2024-09-17
1989-08-01,810875,BUSINV,2024-09-17
1989-09-01,809900,BUSINV,2024-09-17
1989-10-01,812988,BUSINV,2024-09-17
1989-11-01,816938,BUSINV,2024-09-17
1989-12-01,815455,BUSINV,2024-09-17
1990-01-01,817188,BUSINV,2024-09-17
1990-02-01,817858,BUSINV,2024-09-17
1990-03-01,819646,BUSINV,2024-09-17
1990-04-01,822812,BUSINV,2024-09-17
1990-05-01,828377,BUSINV,2024-09-17
1990-06-01,827136,BUSINV,2024-09-17
1990-07-01,832380,BUSINV,2024-09-17
1990-08-01,836992,BUSINV,2024-09-17
1990-09-01,840420,BUSINV,2024-09-17
1990-10-01,842454,BUSINV,2024-09-17
1990-11-01,844547,BUSINV,2024-09-17
1990-12-01,840594,BUSINV,2024-09-17
1991-01-01,845608,BUSINV,2024-09-17
1991-02-01,843529,BUSINV,2024-09-17
1991-03-01,835169,BUSINV,2024-09-17
1991-04-01,832969,BUSINV,2024-09-17
1991-05-01,828882,BUSINV,2024-09-17
1991-06-01,826359,BUSINV,2024-09-17
1991-07-01,825353,BUSINV,2024-09-17
1991-08-01,824937,BUSINV,2024-09-17
1991-09-01,828054,BUSINV,2024-09-17
1991-10-01,829433,BUSINV,2024-09-17
1991-11-01,830117,BUSINV,2024-09-17
1991-12-01,834609,BUSINV,2024-09-17
1992-01-01,808292,BUSINV,2024-09-17
1992-02-01,809600,BUSINV,2024-09-17
1992-03-01,812725,BUSINV,2024-09-17
1992-04-01,815453,BUSINV,2024-09-17
1992-05-01,815016,BUSINV,2024-09-17
1992-06-01,820447,BUSINV,2024-09-17
1992-07-01,825098,BUSINV,2024-09-17
1992-08-01,826136,BUSINV,2024-09-17
1992-09-01,827513,BUSINV,2024-09-17
1992-10-01,827914,BUSINV,2024-09-17
1992-11-01,829839,BUSINV,2024-09-17
1992-12-01,835800,BUSINV,2024-09-17
1993-01-01,835983,BUSINV,2024-09-17
1993-02-01,838089,BUSINV,2024-09-17
1993-03-01,844806,BUSINV,2024-09-17
1993-04-01,846782,BUSINV,2024-09-17
1993-05-01,847279,BUSINV,2024-09-17
1993-06-01,849135,BUSINV,2024-09-17
1993-07-01,849450,BUSINV,2024-09-17
1993-08-01,850877,BUSINV,2024-09-17
1993-09-01,855018,BUSINV,2024-09-17
1993-10-01,855322,BUSINV,2024-09-17
1993-11-01,859037,BUSINV,2024-09-17
1993-12-01,863125,BUSINV,2024-09-17
1994-01-01,863021,BUSINV,2024-09-17
1994-02-01,867670,BUSINV,2024-09-17
1994-03-01,868751,BUSINV,2024-09-17
1994-04-01,871989,BUSINV,2024-09-17
1994-05-01,882927,BUSINV,2024-09-17
1994-06-01,888689,BUSINV,2024-09-17
1994-07-01,894473,BUSINV,2024-09-17
1994-08-01,902148,BUSINV,2024-09-17
1994-09-01,907994,BUSINV,2024-09-17
1994-10-01,913439,BUSINV,2024-09-17
1994-11-01,919492,BUSINV,2024-09-17
1994-12-01,926395,BUSINV,2024-09-17
1995-01-01,935639,BUSINV,2024-09-17
1995-02-01,942713,BUSINV,2024-09-17
1995-03-01,951538,BUSINV,2024-09-17
1995-04-01,959239,BUSINV,2024-09-17
1995-05-01,965634,BUSINV,2024-09-17
1995-06-01,969558,BUSINV,2024-09-17
1995-07-01,972934,BUSINV,2024-09-17
1995-08-01,976097,BUSINV,2024-09-17
1995-09-01,980029,BUSINV,2024-09-17
1995-10-01,984223,BUSINV,2024-09-17
1995-11-01,986767,BUSINV,2024-09-17
1995-12-01,985385,BUSINV,2024-09-17
1996-01-01,990730,BUSINV,2024-09-17
1996-02-01,991277,BUSINV,2024-09-17
1996-03-01,989146,BUSINV,2024-09-17
1996-04-01,992111,BUSINV,2024-09-17
1996-05-01,993761,BUSINV,2024-09-17
1996-06-01,993127,BUSINV,2024-09-17
1996-07-01,997782,BUSINV,2024-09-17
1996-08-01,999951,BUSINV,2024-09-17
1996-09-01,1000678,BUSINV,2024-09-17
1996-10-01,1004389,BUSINV,2024-09-17
1996-11-01,1004457,BUSINV,2024-09-17
1996-12-01,1004646,BUSINV,2024-09-17
1997-01-01,1007785,BUSINV,2024-09-17
1997-02-01,1010716,BUSINV,2024-09-17
1997-03-01,1010352,BUSINV,2024-09-17
1997-04-01,1014611,BUSINV,2024-09-17
1997-05-01,1018535,BUSINV,2024-09-17
1997-06-01,1024680,BUSINV,2024-09-17
1997-07-01,1026787,BUSINV,2024-09-17
1997-08-01,1028019,BUSINV,2024-09-17
1997-09-01,1034401,BUSINV,2024-09-17
1997-10-01,1038283,BUSINV,2024-09-17
1997-11-01,1040118,BUSINV,2024-09-17
1997-12-01,1045495,BUSINV,2024-09-17
1998-01-01,1048304,BUSINV,2024-09-17
1998-02-01,1054991,BUSINV,2024-09-17
1998-03-01,1060201,BUSINV,2024-09-17
1998-04-01,1062401,BUSINV,2024-09-17
1998-05-01,1061497,BUSINV,2024-09-17
1998-06-01,1061985,BUSINV,2024-09-17
1998-07-01,1064039,BUSINV,2024-09-17
1998-08-01,1066363,BUSINV,2024-09-17
1998-09-01,1070815,BUSINV,2024-09-17
1998-10-01,1073223,BUSINV,2024-09-17
1998-11-01,1077587,BUSINV,2024-09-17
1998-12-01,1077183,BUSINV,2024-09-17
1999-01-01,1077080,BUSINV,2024-09-17
1999-02-01,1082721,BUSINV,2024-09-17
1999-03-01,1090051,BUSINV,2024-09-17
1999-04-01,1092918,BUSINV,2024-09-17
1999-05-01,1095905,BUSINV,2024-09-17
1999-06-01,1098782,BUSINV,2024-09-17
1999-07-01,1104062,BUSINV,2024-09-17
1999-08-01,1105895,BUSINV,2024-09-17
1999-09-01,1112246,BUSINV,2024-09-17
1999-10-01,1115766,BUSINV,2024-09-17
1999-11-01,1128337,BUSINV,2024-09-17
1999-12-01,1137260,BUSINV,2024-09-17
2000-01-01,1140023,BUSINV,2024-09-17
2000-02-01,1146435,BUSINV,2024-09-17
2000-03-01,1150666,BUSINV,2024-09-17
2000-04-01,1157552,BUSINV,2024-09-17
2000-05-01,1163974,BUSINV,2024-09-17
2000-06-01,1174263,BUSINV,2024-09-17
2000-07-01,1175374,BUSINV,2024-09-17
2000-08-01,1183268,BUSINV,2024-09-17
2000-09-01,1183463,BUSINV,2024-09-17
2000-10-01,1189920,BUSINV,2024-09-17
2000-11-01,1197038,BUSINV,2024-09-17
2000-12-01,1195894,BUSINV,2024-09-17
2001-01-01,1197945,BUSINV,2024-09-17
2001-02-01,1191600,BUSINV,2024-09-17
2001-03-01,1186068,BUSINV,2024-09-17
2001-04-01,1184434,BUSINV,2024-09-17
2001-05-01,1182109,BUSINV,2024-09-17
2001-06-01,1173176,BUSINV,2024-09-17
2001-07-01,1165045,BUSINV,2024-09-17
2001-08-01,1163600,BUSINV,2024-09-17
2001-09-01,1157242,BUSINV,2024-09-17
2001-10-01,1139077,BUSINV,2024-09-17
2001-11-01,1126312,BUSINV,2024-09-17
2001-12-01,1118552,BUSINV,2024-09-17
2002-01-01,1117388,BUSINV,2024-09-17
2002-02-01,1111859,BUSINV,2024-09-17
2002-03-01,1108193,BUSINV,2024-09-17
2002-04-01,1106806,BUSINV,2024-09-17
2002-05-01,1110725,BUSINV,2024-09-17
2002-06-01,1112674,BUSINV,2024-09-17
2002-07-01,1119258,BUSINV,2024-09-17
2002-08-01,1120777,BUSINV,2024-09-17
2002-09-01,1128958,BUSINV,2024-09-17
2002-10-01,1130630,BUSINV,2024-09-17
2002-11-01,1132381,BUSINV,2024-09-17
2002-12-01,1139523,BUSINV,2024-09-17
2003-01-01,1139589,BUSINV,2024-09-17
2003-02-01,1148176,BUSINV,2024-09-17
2003-03-01,1149009,BUSINV,2024-09-17
2003-04-01,1150317,BUSINV,2024-09-17
2003-05-01,1145246,BUSINV,2024-09-17
2003-06-01,1142115,BUSINV,2024-09-17
2003-07-01,1139701,BUSINV,2024-09-17
2003-08-01,1132993,BUSINV,2024-09-17
2003-09-01,1136935,BUSINV,2024-09-17
2003-10-01,1143104,BUSINV,2024-09-17
2003-11-01,1145108,BUSINV,2024-09-17
2003-12-01,1147795,BUSINV,2024-09-17
2004-01-01,1148368,BUSINV,2024-09-17
2004-02-01,1158745,BUSINV,2024-09-17
2004-03-01,1168100,BUSINV,2024-09-17
2004-04-01,1176070,BUSINV,2024-09-17
2004-05-01,1183161,BUSINV,2024-09-17
2004-06-01,1195398,BUSINV,2024-09-17
2004-07-01,1207045,BUSINV,2024-09-17
2004-08-01,1217193,BUSINV,2024-09-17
2004-09-01,1217197,BUSINV,2024-09-17
2004-10-01,1225082,BUSINV,2024-09-17
2004-11-01,1238758,BUSINV,2024-09-17
2004-12-01,1241744,BUSINV,2024-09-17
2005-01-01,1252502,BUSINV,2024-09-17
2005-02-01,1261301,BUSINV,2024-09-17
2005-03-01,1269147,BUSINV,2024-09-17
2005-04-01,1274847,BUSINV,2024-09-17
2005-05-01,1276449,BUSINV,2024-09-17
2005-06-01,1275931,BUSINV,2024-09-17
2005-07-01,1270200,BUSINV,2024-09-17
2005-08-01,1274866,BUSINV,2024-09-17
2005-09-01,1282637,BUSINV,2024-09-17
2005-10-01,1291339,BUSINV,2024-09-17
2005-11-01,1300756,BUSINV,2024-09-17
2005-12-01,1314161,BUSINV,2024-09-17
2006-01-01,1323295,BUSINV,2024-09-17
2006-02-01,1327287,BUSINV,2024-09-17
2006-03-01,1340279,BUSINV,2024-09-17
2006-04-01,1348410,BUSINV,2024-09-17
2006-05-01,1363351,BUSINV,2024-09-17
2006-06-01,1375795,BUSINV,2024-09-17
2006-07-01,1381022,BUSINV,2024-09-17
2006-08-01,1391188,BUSINV,2024-09-17
2006-09-01,1396458,BUSINV,2024-09-17
2006-10-01,1401743,BUSINV,2024-09-17
2006-11-01,1407338,BUSINV,2024-09-17
2006-12-01,1408680,BUSINV,2024-09-17
2007-01-01,1412583,BUSINV,2024-09-17
2007-02-01,1419145,BUSINV,2024-09-17
2007-03-01,1420809,BUSINV,2024-09-17
2007-04-01,1428601,BUSINV,2024-09-17
2007-05-01,1438224,BUSINV,2024-09-17
2007-06-01,1445155,BUSINV,2024-09-17
2007-07-01,1447212,BUSINV,2024-09-17
2007-08-01,1452795,BUSINV,2024-09-17
2007-09-01,1460482,BUSINV,2024-09-17
2007-10-01,1466245,BUSINV,2024-09-17
2007-11-01,1476656,BUSINV,2024-09-17
2007-12-01,1488223,BUSINV,2024-09-17
2008-01-01,1500138,BUSINV,2024-09-17
